Sr No.,NUMC_ID,morb_code,term_devanagari,term_iast,wordtree,parent_id,def_id,w_trans,w_def,refn,sys_id
3065,2056,SAT-D.2055,कफमेहः,kaphamehaḥ,kaPamehaH,1,0,,urine with features of kapha,,1
3066,2057,SAT-D.2056,कफवमनम्/ कफोद्वमः,kaphavamanam/ kaphodvamaḥ,kaPavamanam/ kaPodvamaH,1,0,,mucoid vomiting,,1
3067,2058,SAT-D.2057,कफवातानुबद्ध-आमलिङ्गः,kaphavātānubaddha-āmaliṅgaḥ,kaPavAtAnubaddha-Amali~ggaH,1,0,,clinical features of āma associated with kapha and vāta,,1
3068,2059,SAT-D.2058,कफवातिकलक्षणम्,kaphavātikalakṣaṇam,kaPavAtikalakShaNam,1,0,,signs of kapha and vāta,,1
3069,2060,SAT-D.2059,कफविकारः,kaphavikāraḥ,kaPavikAraH,1,0,,diseases due to kapha,,1
3070,2061,SAT-D.2060,कफविलापनम्/ कफविलयनम्,kaphavilāpanam/ kaphavilayanam,kaPavilApanam/ kaPavilayanam,1,0,,melting of kapha,,1
3071,2062,SAT-D.2061,कफसंस्रवः,kaphasaṃsravaḥ,kaPasaMsravaH,1,0,,secretion of kapha,,1
3072,2063,SAT-D.2062,कफस्य लिङ्गानि,kaphasya liṅgāni,kaPasya li~ggAni,1,0,,signs of kapha,,1
3073,2064,SAT-D.2063,कफस्य लिङ्गेन समानलिङ्गम्,kaphasya liṅgena samānaliṅgam,kaPasya li~ggena samAnali~ggam,1,0,,symptoms similar to the features of kapha,,1
3074,2065,SAT-D.2064,कफस्रुतिः,kaphasrutiḥ,kaPasrutiH,1,0,,secretion of kapha,,1
3075,2066,SAT-D.2065,कफातियोगः,kaphātiyogaḥ,kaPAtiyogaH,1,0,,excess kapha,,1
3076,2067,SAT-D.2066,कफाधिकः,kaphādhikaḥ,kaPAdhikaH,1,0,,dominance of kapha doṣa,,1
3077,2068,SAT-D.2067,कफानुयातो अनिलः नासिकेया सशब्दं बहुशः निरेति,kaphānuyāto anilaḥ nāsikeyā saśabdaṃ bahuśaḥ nireti,kaPAnuyAto anilaH nAsikeyA saSabdaM bahuSaH nireti,1,0,,vāyu along with kapha comes out forcefully through nose with sound,,1
3078,2069,SAT-D.2068,कफानुविद्धवमनम्,kaphānuviddhavamanam,kaPAnuviddhavamanam,1,0,,vomitus predominant with kapha,,1
3079,2070,SAT-D.2069,कफान्वित-रक्तप्रवृत्तिः,kaphānvita-raktapravṛttiḥ,kaPAnvita-raktapravRuttiH,1,0,,mucoid bleeding,,1
3080,2071,SAT-D.2070,कफामयः,kaphāmayaḥ,kaPAmayaH,1,0,,diseases due to kapha,,1
3081,2072,SAT-D.2071,कफाशये कृच्छ्रपाकी ग्रन्थिमाला,kaphāśaye kṛcchrapākī granthimālā,kaPASaye kRucCrapAkI granthimAlA,1,0,,a series of slow ripening nodules in kapha dominant region,,1
3082,2073,SAT-D.2072,कफास्रपित्तक्षयजविकारः,kaphāsrapittakṣayajavikāraḥ,kaPAsrapittakShayajavikAraH,1,0,,"diseases due to diminution of kapha, rakta and pitta",,1
3083,2074,SAT-D.2073,कफे हीने शाम्यति,kaphe hīne śāmyati,kaPe hIne SAmyati,1,0,,feels better with little spitting of phlegm,,1
3084,2075,SAT-D.2074,कफोत्क्लेशः,kaphotkleśaḥ,kaPotkleSaH,1,0,,nausea with mucous,,1
3085,2076,SAT-D.2075,कफोपदिग्धम्,kaphopadigdham,kaPopadigdham,1,0,,affected with kapha,,1
3086,2077,SAT-D.2076,कफोपदिग्ध-सितमण्डलम्,kaphopadigdha-sitamaṇḍalam,kaPopadigdha-sitamaNDalam,1,0,,cornea appears covered with kapha,,1
3087,2078,SAT-D.2077,कम्पः,kampaḥ,kampaH,1,0,,tremors/ trembling/ shaking,,1
3088,2079,SAT-D.2078,कम्पः/ कम्पनम्,kampaḥ/ kampanam,kampaH/ kampanam,1,0,,tremor,,1
3089,2080,SAT-D.2079,कम्पनिपीडिनम्,kampanipīḍinam,kampanipIDinam,1,0,,afflicted with trembling,,1
3090,2081,SAT-D.2080,कम्पवान्,kampavān,kampavAn,1,0,,with tremor,,1
3091,2082,SAT-D.2081,कर-अवमोटनम्,kara-avamoṭanam,kara-avamoTanam,1,0,,cramp in hand,,1
3092,2083,SAT-D.2082,करचरणनर्तनम्,karacaraṇanartanam,karacaraNanartanam,1,0,,dancing movements of hands and feet,,1
3093,2084,SAT-D.2083,करणसौष्ठवम्,karaṇasauṣṭhavam,karaNasauShThavam,1,0,,wholesomeness of īndriya (senses),,1
3094,2085,SAT-D.2084,करतोदः,karatodaḥ,karatodaH,1,0,,pricking type of pain in palms,,1
3095,2086,SAT-D.2085,करदाहः/ हस्ततलदाहः/ पाणिदाहः,karadāhaḥ/ hastataladāhaḥ/ pāṇidāhaḥ,karadAhaH/ hastataladAhaH/ pANidAhaH,1,0,,burning sensation in palm,,1
3096,2087,SAT-D.2086,करमूल-अवमोटनम्,karamūla-avamoṭanam,karamUla-avamoTanam,1,0,,cramp in the wrist,,1
3097,2088,SAT-D.2087,करयोः मारुतविकारोपजननम्/ वातशूलोपजननम्/ अनिलस्य तीव्रकोपम्,karayoḥ mārutavikāropajananam/ vātaśūlopajananam/ anilasya tīvrakopam,karayoH mArutavikAropajananam/ vAtaSUlopajananam/ anilasya tIvrakopam,1,0,,vāta diseases in hands/ pain due to increased vāta,,1
3098,2089,SAT-D.2088,करशोफः/ शूनकरः/ करप्रशोथः,karaśophaḥ/ śūnakaraḥ/ karapraśothaḥ,karaSoPaH/ SUnakaraH/ karapraSothaH,1,0,,oedema/swelling in hands,,1
3099,2090,SAT-D.2089,कर-सुप्तता,kara-suptatā,kara-suptatA,1,0,,numbness in palms,,1
3100,2091,SAT-D.2090,करालदशनसमुद्गमः,karāladaśanasamudgamaḥ,karAladaSanasamudgamaH,1,0,,eruption of ugly looking teeth,,1
3101,2092,SAT-D.2091,करीराभ-गुदाङ्कुरः,karīrābha-gudāṅkuraḥ,karIrABa-gudA~gkuraH,1,0,,haemorrhoids similar to karīra (Capparis decidua) seed in appearance,,1
3102,2093,SAT-D.2092,कर्कन्धूसन्निभगुदाङ्कुरः,karkandhūsannibhagudāṅkuraḥ,karkandhUsanniBagudA~gkuraH,1,0,,haemorrhoids similar to the fruit of karkandhu (Ziziphus oenoplia),,1
3103,2094,SAT-D.2093,कर्कश-ओष्ठः,karkaśa-oṣṭhaḥ,karkaSa-oShThaH,1,0,,rough lips,,1
3104,2095,SAT-D.2094,कर्कश-ग्रन्थिः,karkaśa-granthiḥ,karkaSa-granthiH,1,0,,nodular swelling which is hard/firm/rough,,1
3105,2096,SAT-D.2095,कर्कशपिडका,karkaśapiḍakā,karkaSapiDakA,1,0,,covered with rough eruptions,,1
3106,2097,SAT-D.2096,कर्कशमलसर्जनम्,karkaśamalasarjanam,karkaSamalasarjanam,1,0,,hard passage of stool,,1
3107,2098,SAT-D.2097,कर्कशयोनिः,karkaśayoniḥ,karkaSayoniH,1,0,,roughness of vagina,,1
3108,2099,SAT-D.2098,कर्कशव्रणः,karkaśavraṇaḥ,karkaSavraNaH,1,0,,rough wound,,1
3109,2100,SAT-D.2099,कर्ण-अतिरुक्,karṇa-atiruk,karNa-atiruk,1,0,,severe pain in ears,,1
3110,2101,SAT-D.2100,कर्णकण्डूः,karṇakaṇḍūḥ,karNakaNDUH,1,0,,itching in ear,,1
3111,2102,SAT-D.2101,कर्णक्ष्वेडः,karṇakṣveḍaḥ,karNakShveDaH,1,0,,tinnitus/ constant flute like sound in the ear,,1
3112,2103,SAT-D.2102,कर्णगौरवम्,karṇagauravam,karNagauravam,1,0,,heaviness in the ear,,1
3113,2104,SAT-D.2103,कर्णदरणम्,karṇadaraṇam,karNadaraNam,1,0,,tearing of ear lobule,,1
3114,2105,SAT-D.2104,कर्णनादः,karṇanādaḥ,karNanAdaH,1,0,,ringing in the ears/ tinnitus,,1
3115,2106,SAT-D.2105,कर्णनासाक्षियुक्तानि विपरीतानि (हीनानि) मुखम् वीक्षते/ कर्णनासाक्षिहीनानि विकृतानीव मुखम् पश्यति,karṇanāsākṣiyuktāni viparītāni (hīnāni) mukham vīkṣate/ karṇanāsākṣihīnāni vikṛtānīva mukham paśyati,karNanAsAkShiyuktAni viparItAni (hInAni) muKam vIkShate/ karNanAsAkShihInAni vikRutAnIva muKam paSya,1,0,,"face looks as if it is without ear, nose and eye or with deformed ear, nose and eye",,1
3116,2107,SAT-D.2106,कर्णनिस्तोदः,karṇanistodaḥ,karNanistodaH,1,0,,pricking type of pain in ear,,1
3117,2108,SAT-D.2107,कर्णपलीपाकः,karṇapalīpākaḥ,karNapalIpAkaH,1,0,,inflammation or suppuration in ear lobule,,1
3118,2109,SAT-D.2108,कर्णपाकः,karṇapākaḥ,karNapAkaH,1,0,,suppuration in ear,,1
3119,2110,SAT-D.2109,कर्णपालीदाहः,karṇapālīdāhaḥ,karNapAlIdAhaH,1,0,,burning sensation in the ear lobe,,1
3120,2111,SAT-D.2110,कर्णपालीरागः,karṇapālīrāgaḥ,karNapAlIrAgaH,1,0,,redness of the ear lobe,,1
3121,2112,SAT-D.2111,कर्णपालीरुक्,karṇapālīruk,karNapAlIruk,1,0,,pain in the ear lobe,,1
3122,2113,SAT-D.2112,कर्णपालीशोथः,karṇapālīśothaḥ,karNapAlISothaH,1,0,,swelling in ear lobes,,1
3123,2114,SAT-D.2113,कर्णपाल्यां कण्ड्वान्वित शोफः,karṇapālyāṃ kaṇḍvānvita śophaḥ,karNapAlyAM kaNDvAnvita SoPaH,1,0,,swelling in the earlobe with itching,,1
3124,2115,SAT-D.2114,कर्णपाल्यां कृष्णनिभशोथः,karṇapālyāṃ kṛṣṇanibhaśothaḥ,karNapAlyAM kRuShNaniBaSothaH,1,0,,blackish swelling in ear lobe,,1
3125,2116,SAT-D.2115,कर्णपाल्यां दाहान्वित शोफः,karṇapālyāṃ dāhānvita śophaḥ,karNapAlyAM dAhAnvita SoPaH,1,0,,swelling in the ear lobe with burning sensation,,1
3126,2117,SAT-D.2116,कर्णपाल्यां रुजान्वितशोफः,karṇapālyāṃ rujānvitaśophaḥ,karNapAlyAM rujAnvitaSoPaH,1,0,,swelling in the earlobe associated with pain,,1
3127,2118,SAT-D.2117,कर्णपाल्यां सवर्णश्वयथुः,karṇapālyāṃ savarṇaśvayathuḥ,karNapAlyAM savarNaSvayathuH,1,0,,swelling having the same colour as of ear pinna,,1
3128,2119,SAT-D.2118,कर्णपिधानम्,karṇapidhānam,karNapidhAnam,1,0,,feeling of obstruction in the ear,,1
3129,2120,SAT-D.2119,कर्ण-फरफरायनम् / कर्णः फरफरायते,karṇa-pharapharāyanam / karṇaḥ pharapharāyate,karNa-ParaParAyanam / karNaH ParaParAyate,1,0,,rustling sound in the ear,,1
3130,2121,SAT-D.2120,कर्णमर्दनम्,karṇamardanam,karNamardanam,1,0,,rubbing of ears/ pressing pain in ears,,1
3131,2122,SAT-D.2121,कर्णमल-शोषः,karṇamala-śoṣaḥ,karNamala-SoShaH,1,0,,drying of the ear wax,,1
3132,2123,SAT-D.2122,कर्णयोः अतीवक्ष्वेडः,karṇayoḥ atīvakṣveḍaḥ,karNayoH atIvakShveDaH,1,0,,hearing of excessive whistling sound in ear,,1
3133,2124,SAT-D.2123,कर्णयोः स्वनः/ कर्णस्वनः,karṇayoḥ svanaḥ/ karṇasvanaḥ,karNayoH svanaH/ karNasvanaH,1,0,,tinnitus,,1
3134,2125,SAT-D.2124,कर्णरुक्/ कर्णशूलः,karṇaruk/ karṇaśūlaḥ,karNaruk/ karNaSUlaH,1,0,,ear ache/ otalgia,,1
3135,2126,SAT-D.2125,कर्णरोगः,karṇarogaḥ,karNarogaH,1,0,,diseases of ear,,1
3136,2127,SAT-D.2126,कर्णविकोथः,karṇavikothaḥ,karNavikothaH,1,0,,putrefaction inside ear/ suppuration,,1
3137,2128,SAT-D.2127,कर्णविक्लेदः,karṇavikledaḥ,karNavikledaH,1,0,,excessive moistness inside ear,,1
3138,2129,SAT-D.2128,कर्णविदाहः,karṇavidāhaḥ,karNavidAhaH,1,0,,burning sensation in ear,,1
3139,2130,SAT-D.2129,कर्णवेदना/ कर्णशूलम्,karṇavedanā/ karṇaśūlam,karNavedanA/ karNaSUlam,1,0,,pain in ear,,1
3140,2131,SAT-D.2130,कर्णशूलम्,karṇaśūlam,karNaSUlam,1,0,,ear ache,,1
3141,2132,SAT-D.2131,कर्णशोफः,karṇaśophaḥ,karNaSoPaH,1,0,,swelling in ear,,1
3142,2133,SAT-D.2132,कर्णस्य उपरिदेशे पिडिका,karṇasya uparideśe piḍikā,karNasya uparideSe piDikA,1,0,,nodular swelling over ear pinna,,1
3143,2134,SAT-D.2133,कर्णस्य पृष्ठदेशे पिडिका,karṇasya pṛṣṭhadeśe piḍikā,karNasya pRuShThadeSe piDikA,1,0,,nodular swelling on the posterior side of pinna,,1
3144,2135,SAT-D.2134,कर्णस्य रक्तवर्णम्,karṇasya raktavarṇam,karNasya raktavarNam,1,0,,redness of ears,,1
3145,2136,SAT-D.2135,कर्णस्य समन्ततः अतीवशूलम्,karṇasya samantataḥ atīvaśūlam,karNasya samantataH atIvaSUlam,1,0,,severe pain around the ears,,1
3146,2137,SAT-D.2136,कर्णस्य समन्तात् पिडिका,karṇasya samantāt piḍikā,karNasya samantAt piDikA,1,0,,nodular swelling in the surrounding of external ear,,1
3147,2138,SAT-D.2137,कर्णस्य स्निग्धत्वम्,karṇasya snigdhatvam,karNasya snigdhatvam,1,0,,unctuousness of ears,,1
3148,2139,SAT-D.2138,कर्णस्रावः,karṇasrāvaḥ,karNasrAvaH,1,0,,ear discharge,,1
3149,2140,SAT-D.2139,कर्णस्रोतलेपनम्,karṇasrotalepanam,karNasrotalepanam,1,0,,coating of liquefied earwax inside ear,,1
3150,2141,SAT-D.2140,कर्णस्रोतसि सञ्चित- शोषितश्लेष्मा,karṇasrotasi sañcita- śoṣitaśleṣmā,karNasrotasi sa~jcita- SoShitaSleShmA,1,0,,presence of dried śleṣmā in the ear / presence of ear wax,,1
3151,2142,SAT-D.2141,कर्णस्वनः/ श्रोत्रस्वनः,karṇasvanaḥ/ śrotrasvanaḥ,karNasvanaH/ SrotrasvanaH,1,0,,dizziness in ears,,1
3152,2143,SAT-D.2142,कर्णातिरुक्,karṇātiruk,karNAtiruk,1,0,,severe pain in ears,,1
3153,2144,SAT-D.2143,कर्णात् रक्तप्रच्यवनम्,karṇāt raktapracyavanam,karNAt raktapracyavanam,1,0,,bleeding through ear,,1
3154,2145,SAT-D.2144,कर्णिका,karṇikā,karNikA,1,0,,thorny,,1
3155,2146,SAT-D.2145,कर्तनम्,kartanam,kartanam,1,0,,associated with cutting sensation,,1
3156,2147,SAT-D.2146,कर्दमाभम् स्रवेत्,kardamābham sravet,kardamABam sravet,1,0,,secretion resembling kardama (mud),,1
3157,2148,SAT-D.2147,कर्दमोपमः,kardamopamaḥ,kardamopamaH,1,0,,appearance similar to mud,,1
3158,2149,SAT-D.2148,कर्बुरम् अतिसारम्,karburam atisāram,karburam atisAram,1,0,,loose stool with various colors,,1
3159,2150,SAT-D.2149,कर्मनाशः,karmanāśaḥ,karmanASaH,1,0,,loss of functions,,1
3160,2151,SAT-D.2150,कर्मसामर्थ्यम्,karmasāmarthyam,karmasAmarthyam,1,0,,ability to do hard work,,1
3161,2152,SAT-D.2151,कललम्,kalalam,kalalam,1,0,,small round lump,,1
3162,2153,SAT-D.2152,कलिप्रियत्वम्/ कलहप्रियः,kalipriyatvam/ kalahapriyaḥ,kalipriyatvam/ kalahapriyaH,1,0,,quarrelsome,,1
3163,2154,SAT-D.2153,कलुषदृष्टिः/ कलुषा दृष्टिः,kaluṣadṛṣṭiḥ/ kaluṣā dṛṣṭiḥ,kaluShadRuShTiH/ kaluShA dRuShTiH,1,0,,cloudy vision,,1
3164,2155,SAT-D.2154,कलुष-नेत्रः/ लोचन-कलुषता,kaluṣa-netraḥ/ locana-kaluṣatā,kaluSha-netraH/ locana-kaluShatA,1,0,,turbid eyes,,1
3165,2156,SAT-D.2155,कलुषभोजनम् स्वप्ने,kaluṣabhojanam svapne,kaluShaBojanam svapne,1,0,,eating dirty food in dreams,,1
3166,2157,SAT-D.2156,कलुषसिरावृत-उदरः,kaluṣasirāvṛta-udaraḥ,kaluShasirAvRuta-udaraH,1,0,,turbid prominent veins on abdomen,,1
3167,2158,SAT-D.2157,कलुषाक्षिणी/ कलुषदर्शनम्,kaluṣākṣiṇī/ kaluṣadarśanam,kaluShAkShiNI/ kaluShadarSanam,1,0,,turbid eyes,,1
3168,2159,SAT-D.2158,कलुषेन्द्रियः,kaluṣendriyaḥ,kaluShendriyaH,1,0,,functional disturbances in sensory organs,,1
3169,2160,SAT-D.2159,कल्याणाभिनिवेशः,kalyāṇābhiniveśaḥ,kalyANABiniveSaH,1,0,,sincerity in virtuous acts,,1
3170,2161,SAT-D.2160,कवोष्णम्,kavoṣṇam,kavoShNam,1,0,,lukewarm,,1
3171,2162,SAT-D.2161,कशाभिः आत्मानम् हन्ति,kaśābhiḥ ātmānam hanti,kaSABiH AtmAnam hanti,1,0,,strikes himself with whips,,1
3172,2163,SAT-D.2162,कश्चित् आमम्,kaścit āmam,kaScit Amam,1,0,,sometimes indigested,,1
3173,2164,SAT-D.2163,कश्चित् आर्द्रम्,kaścit ārdram,kaScit Ardram,1,0,,sometimes wet,,1
3174,2165,SAT-D.2164,कश्चित् पक्वम्,kaścit pakvam,kaScit pakvam,1,0,,sometimes digested,,1
3175,2166,SAT-D.2165,कश्चित् विबद्धम्,kaścit vibaddham,kaScit vibaddham,1,0,,sometimes constipation,,1
3176,2167,SAT-D.2166,कश्चित् विबन्धमुक्तम्,kaścit vibandhamuktam,kaScit vibandhamuktam,1,0,,sometimes relief from constipation,,1
3177,2168,SAT-D.2167,कश्चित् शुष्कम्,kaścit śuṣkam,kaScit SuShkam,1,0,,sometimes dry,,1
3178,2169,SAT-D.2168,कषणम्,kaṣaṇam,kaShaNam,1,0,,rubbing/ scrapping of throat,,1
3179,2170,SAT-D.2169,कषाय-अभिलाषा,kaṣāya-abhilāṣā,kaShAya-aBilAShA,1,0,,fond of consuming astringent food,,1
3180,2171,SAT-D.2170,कषाय-छर्दिः,kaṣāya-chardiḥ,kaShAya-CardiH,1,0,,astringent vomitus,,1
3181,2172,SAT-D.2171,कषायत्वम्-स्तन्यस्य,kaṣāyatvam-stanyasya,kaShAyatvam-stanyasya,1,0,,astringent taste of breast milk,,1
3182,2173,SAT-D.2172,कषायमुखत्वम्/ कषायवक्त्रता/ कषायमुखता,kaṣāyamukhatvam/ kaṣāyavaktratā/ kaṣāyamukhatā,kaShAyamuKatvam/ kaShAyavaktratA/ kaShAyamuKatA,1,0,,astringent taste in oral cavity,,1
3183,2174,SAT-D.2173,कषायमूत्रप्रवृत्तिः,kaṣāyamūtrapravṛttiḥ,kaShAyamUtrapravRuttiH,1,0,,passes astringent urine,,1
3184,2175,SAT-D.2174,कषायरसं रक्तस्य,kaṣāyarasaṃ raktasya,kaShAyarasaM raktasya,1,0,,blood with astringent taste,,1
3185,2176,SAT-D.2175,कषायवर्णं अतिसारम्,kaṣāyavarṇaṃ atisāram,kaShAyavarNaM atisAram,1,0,,ochre loose stool,,1
3186,2177,SAT-D.2176,कषायवर्त्मता,kaṣāyavartmatā,kaShAyavartmatA,1,0,,darkened eye lids,,1
3187,2178,SAT-D.2177,कषायाभ-रक्तप्रवृत्तिः,kaṣāyābha-raktapravṛttiḥ,kaShAyABa-raktapravRuttiH,1,0,,ochre colored blood discharge,,1
3188,2179,SAT-D.2178,कषायास्यता,kaṣāyāsyatā,kaShAyAsyatA,1,0,,astringent taste in mouth,,1
3189,2180,SAT-D.2179,कष्टसाध्यः,kaṣṭasādhyaḥ,kaShTasAdhyaH,1,0,,difficult to cure,,1
3190,2181,SAT-D.2180,कस्मै ददामीति वचनम्,kasmai dadāmīti vacanam,kasmai dadAmIti vacanam,1,0,,always says what shall I give,,1
3191,2182,SAT-D.2181,कांस्यसमच्छाया,kāṃsyasamacchāyā,kAMsyasamacCAyA,1,0,,coppery hue,,1
